MTX_AP_2,0005.0586,0005.3681,on y va
MTX_AP_2,0005.5816,0005.9464,vas y
MTX_AP_2,0008.4525,0008.9737,* c'est_ça
MTX_AP_2,0009.4487,0009.9524,à droite
MTX_AP_2,0011.2481,0012.6720,le début est à droite de la belle ingénue
MTX_AP_2,0013.4856,0013.8485,ok
MTX_AP_2,0019.1805,0019.5666,mh mh
MTX_AP_2,0023.1741,0023.6737,d'accord
MTX_AP_2,0026.5287,0026.8887,ok
MTX_AP_2,0029.4086,0029.6541,oui
MTX_AP_2,0033.3185,0037.5701,* euh alors moi en des- en dessous des deux bars j' ai le malentendu avec deux personnages
MTX_AP_2,0039.3137,0039.7061,ok don-
MTX_AP_2,0041.3387,0041.8131,ok
MTX_AP_2,0043.3152,0043.6569,ok
MTX_AP_2,0046.9886,0047.2981,oui
MTX_AP_2,0049.2637,0049.3946,oui
MTX_AP_2,0055.0397,0056.9397,alors je n' ai pas j' ai pas de touriste perdu donc
MTX_AP_2,0057.1697,0057.7095,euh attends
MTX_AP_2,0058.0778,0062.4478,euh alors je suis là j' ai j' ai fini là on va dire j' ai fini le s je suis au_dessus de + de l' abri en ruines
MTX_AP_2,0062.6678,0064.0987,j- je vais vers la gauche ou la droite
MTX_AP_2,0065.2137,0065.5987,d'accord
MTX_AP_2,0067.2037,0067.8437,la gauche ok
MTX_AP_2,0072.0432,0072.2437,ouais
MTX_AP_2,0079.4484,0079.6815,oui
MTX_AP_2,0085.3387,0085.9587,d'accord
MTX_AP_2,0087.0037,0089.8722,ouais j' suis descendue un_peu trop bas mais on va dire que c'est pas ça_va quand_même marcher
MTX_AP_2,0095.9687,0096.4737,d'accord
MTX_AP_2,0096.7037,0098.5554,est-ce_que y a une ville fortifiée euh ouais
MTX_AP_2,0099.6437,0100.0137,d'accord
MTX_AP_2,0103.3697,0103.6419,oui
MTX_AP_2,0110.3087,0112.5737,euh non moi j' ai les d- le l- le
MTX_AP_2,0113.0937,0114.2241,j' ai pas le baratineur en_fait
MTX_AP_2,0114.8037,0115.1087,non
MTX_AP_2,0116.4987,0117.4787,j' ai la pyramide qui est
MTX_AP_2,0118.1587,0118.2141,euh
MTX_AP_2,0118.5087,0119.7980,en dessous à droite
MTX_AP_2,0120.0044,0121.6937,du café tree trees
MTX_AP_2,0124.0887,0125.3587,* j' ai des les balises
MTX_AP_2,0125.8937,0128.8537,j' ai les balises à gauche et les pyramides à droite en_fait en dessous du du café
MTX_AP_2,0134.5287,0134.8337,ok
MTX_AP_2,0139.2737,0141.1247,ok + et j' ai une oasis à_côté de la
MTX_AP_2,0143.1787,0143.8287,d'accord + ouais
MTX_AP_2,0144.3994,0144.7873,ok
MTX_AP_2,0148.8287,0149.2437,d'accord
MTX_AP_2,0153.0237,0155.5616,alors moi j' ai les j' ai oasis à_côté de la pyramide à droite
MTX_AP_2,0157.1011,0157.7287,tu as rien toi
MTX_AP_2,0158.6837,0159.8237,d'accord ben je le contourne
MTX_AP_2,0160.1013,0160.5466,d'accord
MTX_AP_2,0164.9487,0165.3937,d'accord
MTX_AP_2,0170.2887,0171.1787,à à gauche des balises
MTX_AP_2,0173.3437,0176.1037,oh excuse moi en_fait * j' ai j' ai plusieurs fois les balises en_fait
MTX_AP_2,0177.3041,0177.8487,donc
MTX_AP_2,0178.9037,0179.2987,euh e-
MTX_AP_2,0179.5137,0180.2537,elles sont en_fait
MTX_AP_2,0180.5087,0182.8674,euh donc sous la pyramide à gauche et à droite
MTX_AP_2,0186.4019,0186.5905,oui
MTX_AP_2,0188.8337,0189.2104,d'accord
MTX_AP_2,0190.1387,0190.5687,ok
MTX_AP_2,0193.4033,0193.5972,oui
MTX_AP_2,0201.9337,0202.7437,d'accord t' as pas de désert
MTX_AP_2,0203.8776,0204.0832,ok
MTX_AP_2,0204.7087,0206.9803,bon on va dire que c'est_ça @
