cid2_LJ_- 0199.0160 0199.6880 ah.putain
cid2_LJ_- 0200.7178 0204.3766 c-.cette.angoisse.de.me.euh.se.retrouver.seul.avec.#.toi
cid2_LJ_- 0204.3766 0204.4246 ha.ha
cid2_LJ_- 0204.4246 0205.5366 comme.ça.devoir.te.parler.sur.commande
cid2_LJ_- 0206.7560 0207.5880 ben.euh.ça.va.venir.euh
cid2_LJ_- 0218.4760 0219.8280 et.et.là.ils.te.regardent.en_plus.hein
cid2_LJ_- 0219.8280 0220.5000 je.te.le.rappelle
cid2_LJ_- 0223.2660 0225.3188 euh.t'.as.une.idée.pour.euh.#.pour.embrayer
cid2_LJ_- 0228.6045 0230.0366 non.évoquer.une.euh
cid2_LJ_- 0233.4660 0235.6020 bon.t'.as.t'.as.b-.t'.as.fait.quoi.comme.euh
cid2_LJ_- 0235.6020 0238.4740 t'.as.fait.des.des.boulots.quelque.part.ou.outre.euh.qu'.ici.je_sais.pas
cid2_LJ_- 0239.0901 0239.9701 trucs.de.vacances
cid2_LJ_- 0239.9701 0240.0181 ou.euh
cid2_LJ_- 0249.8390 0250.2149 enfin.je_sais.pas
cid2_LJ_- 0250.2149 0251.9030 par.exemple.moi.j'.avais.fait.des.chantiers.de.fouille
cid2_LJ_- 0251.9030 0255.8685 euh.bo-.j'.arrive.pas.trop.à.à.#.à.pêcher.des.exemples.là.quoi.mais.bon
cid2_LJ_- 0256.6060 0257.6300 il.doit.y.avoir.des.trucs.comme.ça
cid2_LJ_- 0257.6300 0258.2540 tu.sais.dans
cid2_LJ_- 0258.9011 0260.1971 c'.est.pas.franchement.professionnel
cid2_LJ_- 0262.7802 0263.5722 t'.as.toujours.un.rapport
cid2_LJ_- 0263.5722 0264.7482 y.a.un.directeur.de.fouille
cid2_LJ_- 0264.7482 0266.4602 y.a.y.a.un.chouchou.du.directeur.de.fouille
cid2_LJ_- 0266.4602 0267.8922 et.puis.les.crétin.de.base.euh
cid2_LJ_- 0268.6593 0269.1953 enfin.bon.ça.hum
cid2_LJ_- 0279.0814 0279.6494 ben.je_sais.pas
cid2_LJ_- 0279.6494 0280.0254 je.cherche
cid2_LJ_- 0281.1234 0281.6834 je.cherche
cid2_LJ_- 0301.7618 0303.2978 mais.c'.était-.c'.était.où.hum
cid2_LJ_- 0305.5272 0306.8806 à.#.quand.t'.étais.encore.à.Nancy
cid2_LJ_- 0307.7890 0308.6850 quand.t'.étais.encore.à.Nancy
cid2_LJ_- 0308.6850 0309.4130 que.tu.venais.pour.l'.été
cid2_LJ_- 0309.4130 0309.6530 ou
cid2_LJ_- 0314.6300 0315.5100 ah-.ah.non.mais.moi.euh.pfft
cid2_LJ_- 0325.0260 0325.9860 ouais.c'.est.trop.chaud
cid2_LJ_- 0326.2744 0327.1384 c'.est.clair.moi.non_plus
cid2_LJ_- 0330.8960 0334.2880 mais.t'.as.t'.as.pas.un.exemple.euh.sur.ta.ta.patronne.avec.la.cacahouète.là
cid2_LJ_- 0371.2194 0371.4594 mh
cid2_LJ_- 0379.5365 0384.3365 mais.comment.euh.elle.ess-.elle.essayait.de.vous.arna-.elle.essayait.de.vous.arnaquer.sur.le.euh
cid2_LJ_- 0385.8809 0386.8089 c'.est.que.ça.m'.intéresse.maintenant
cid2_LJ_- 0386.8089 0387.7928 je.veux.savoir.moi.je.sais.pas
cid2_LJ_- 0389.1481 0390.2201 mais.non.mais.j-.je_sais.pas
cid2_LJ_- 0398.9658 0399.2458 mh.mh
cid2_LJ_- 0401.4260 0401.7620 ouais
cid2_LJ_- 0407.3460 0407.9780 ah.en.dents.de.scie
cid2_LJ_- 0407.9780 0408.5380 j'.avais.pas.compris
cid2_LJ_- 0410.2360 0410.4360 mh.mh
cid2_LJ_- 0425.9360 0426.1280 mh
cid2_LJ_- 0426.4960 0426.5840 ouais
cid2_LJ_- 0440.3589 0440.8069 ah.ouais.ouais
cid2_LJ_- 0440.8069 0441.9589 c'.est.elle.était.mal.ouais
cid2_LJ_- 0452.6560 0452.8960 mh
cid2_LJ_- 0453.8791 0454.0391 ouais
cid2_LJ_- 0455.2560 0455.4640 mh.mh
cid2_LJ_- 0460.7330 0461.5249 mais.vous.en.êtes.tirés.comment
cid2_LJ_- 0461.5249 0463.3329 vous.a-.vous.avez.continué
cid2_LJ_- 0463.3329 0463.3569 ou
cid2_LJ_- 0468.8893 0469.1132 mh.mh
cid2_LJ_- 0472.5060 0472.6100 ouais
cid2_LJ_- 0488.6898 0490.3138 je.voyais.bien.l'.opération.commando
cid2_LJ_- 0490.9881 0491.7561 à.minuit.tu.sais
cid2_LJ_- 0502.3260 0503.5580 ah.vas.-y.raconte_
cid2_LJ_- 0517.5460 0518.0100 ah.ouais.hum
cid2_LJ_- 0521.7969 0522.0129 ouais
cid2_LJ_- 0533.4060 0533.6060 ah
cid2_LJ_- 0536.0145 0536.6544 ah.hahaha.pétard
cid2_LJ_- 0542.2600 0542.5240 mh.mh
cid2_LJ_- 0542.7239 0542.8840 ouais
cid2_LJ_- 0554.6669 0554.9229 putain
cid2_LJ_- 0555.2702 0555.3742 ouais
cid2_LJ_- 0555.8243 0556.2003 ça.fait.envie
cid2_LJ_- 0557.3960 0562.5160 et.c'.était.un.resto.spécial.je_sais.pas.de.poisson.ou.euh.une.pizzeria.euh.restaurant.antillais
cid2_LJ_- 0573.2739 0573.4980 mh
cid2_LJ_- 0576.8043 0577.8043 t'.as.fait.la.cuisine.antillaise
cid2_LJ_- 0586.3160 0586.5400 mh.mh
cid2_LJ_- 0594.5323 0594.9244 c'.est.quoi.ça
cid2_LJ_- 0602.1541 0602.1781 ah
cid2_LJ_- 0604.3115 0605.0634 c'.est.#.une.sauce.non
cid2_LJ_- 0605.0634 0605.2635 ce-
cid2_LJ_- 0605.6127 0605.7486 ah.ouais
cid2_LJ_- 0606.5980 0606.6700 ouais
cid2_LJ_- 0619.1682 0619.4562 mhm
cid2_LJ_- 0621.1249 0625.7409 mais.e-.enfin.euh.du.du.point.de.vue.de.la.salle.euh.ça.donnait.quoi.ce.resto
cid2_LJ_- 0625.7409 0628.4289 enfin.ça.avait.l'.air.crédible.ou.ça.faisait.miteux.euh
cid2_LJ_- 0629.3260 0629.7180 ah.d'.accord
cid2_LJ_- 0635.7460 0635.9060 mh.mh
cid2_LJ_- 0637.6260 0637.8340 ouais
cid2_LJ_- 0640.0950 0641.6150 si.si.euh.y.en.a.des.roux
cid2_LJ_- 0650.9281 0651.5921 je_suis.de.Nancy
cid2_LJ_- 0652.2139 0653.7019 euh.ou.il.se.foutait.léger.de.toi.quoi
cid2_LJ_- 0676.6627 0678.2068 une.activité.animale
cid2_LJ_- 0684.0360 0684.3080 ah.mh
cid2_LJ_- 0685.2560 0685.8400 une.famille
cid2_LJ_- 0691.1060 0691.2340 mh
cid2_LJ_- 0693.6960 0693.8800 mhm
cid2_LJ_- 0711.4402 0712.1682 hop.ça.bouge
cid2_LJ_- 0716.7160 0717.9880 ah.où.est-ce.que.j'.ai.entendu.ça
cid2_LJ_- 0718.4276 0719.9476 une-.un.café.où.j'.avais.été.+.non
cid2_LJ_- 0720.3633 0720.8433 j'.ai.pris.un.ca-
cid2_LJ_- 0720.8433 0724.7953 ben.c'.est.pas.avec.toi.qui.m'.avait.parlé.du.de.des.cafards.dans.le.euh.dans.la.poudre.euh.de.cacao
cid2_LJ_- 0724.7953 0725.6674 ou.je.sais.pas.quoi
cid2_LJ_- 0727.4660 0728.1540 ouais.putain
cid2_LJ_- 0728.1540 0729.3380 ça.m'.avait.traumatisé.ce.truc.là-
cid2_LJ_- 0729.3380 0730.7620 on.avait.pris.un.café.en.ville.ensemble
cid2_LJ_- 0730.7620 0731.4900 tu.m'.avais.raconté.ça
cid2_LJ_- 0736.3787 0739.7826 hé.décidément.t'.as.des.expériences.dans.les.bêtes.euh.#.à.antennes.euh.quoi
cid2_LJ_- 0746.6676 0747.8996 mhm.chocolat.chaud
cid2_LJ_- 0774.1443 0776.8403 putain.je.me.souvenais.plus.qui.a-.qui-.que.euh.ouais
cid2_LJ_- 0779.9500 0780.3180 ouais.mh
cid2_LJ_- 0781.8060 0782.0060 mh.mh
cid2_LJ_- 0782.4561 0782.5361 ouais
cid2_LJ_- 0785.3160 0786.5080 au.fond.y.avait.les.oeufs.euh
cid2_LJ_- 0789.1060 0789.1940 ouais
cid2_LJ_- 0790.4803 0791.7203 c'.est.c'.est.du.cacao.au.lait
cid2_LJ_- 0791.7203 0793.7843 ben.si.je.vois.des.paillettes.là.des.paillettes.blanches
cid2_LJ_- 0793.7843 0794.5283 non.non.c'.est.des.oeufs
cid2_LJ_- 0797.5386 0798.2026 ben.bou-.ah
cid2_LJ_- 0799.0805 0801.0645 euh.au.lycée.où.j'.étais.à.Abou.Dhabi.là
cid2_LJ_- 0801.0645 0802.2405 il.y.avait.une.espèce.de.self
cid2_LJ_- 0802.2405 0804.3925 d'ailleurs.je.j'.ai.j'.ai.jami-.j'.ai.mis.les.pieds.une.fois.là-bas
cid2_LJ_- 0804.3925 0805.0405 parce.que.euh.pff
cid2_LJ_- 0805.8147 0806.8387 je_sais.pas.ça.m'.intéressait.pas.quoi
cid2_LJ_- 0807.3260 0808.8620 et.le.mec.il.t-.bon.t'.avais.un_peu.d-
cid2_LJ_- 0809.3153 0810.3393 je_sais.pas.trop.ce.qu'.i-.il.servait
cid2_LJ_- 0810.3393 0812.0113 mais.je.sais.qu'.il.en_fait.il.fabriquait.des.hamburgers
